,NPD_FIELD_CODE,NPD_FACILITY_CODE,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
26,0.0,0.0,0.96,0.5678441915643697,0.9938801919671144,0.44826684321134663,0.47920399583333334,0.5149609096710343,0.6141150442638563,0.3387683340666114,0.15713342016645468,0.16148714708736378,0.05400597812111475
27,0.0,0.0,0.96,0.5676393917992189,0.9937224320769875,0.44850785167248003,0.47296947708333337,0.5137607693764054,0.6165780627437156,0.3316000441041046,0.15518901487427594,0.15259253457251254,0.05400597812111475
28,0.0,0.0,0.5533336,0.5729486890231774,0.9916801415832768,0.45345229018987093,0.29133587083333334,0.5166782409573731,0.5983910955897879,0.33632150022848856,0.03002365551591271,0.02909478851638948,0.05400597812111475
29,0.0,0.0,0.96,0.5685800428399326,0.9924564839860146,0.44857454353476034,0.4813438479166667,0.5163164483824303,0.6135604086018784,0.3376053041557142,0.16033956618534853,0.06239682410132294,0.05400597812111475
30,0.0,0.0,0.96,0.5661548488171168,0.9938643992733678,0.44856485101462457,0.4749388729166667,0.5093186371602243,0.6205175029708351,0.33421278027006385,0.13982906215134436,0.14083056137150815,0.05400597812111475
31,0.0,0.0,0.96,0.5684839080711286,0.9932673106442674,0.4504002793392374,0.46933590000000003,0.5114387888212623,0.6083378178149889,0.3368154827052319,0.1305910143002943,0.13306279220374456,0.05400597812111475
32,0.0,0.0,0.96,0.5707030423949154,0.9927678435562833,0.45265597776451827,0.46335198958333335,0.5121819268027242,0.5802112088764662,0.33777445258126637,0.12580047514812293,0.12816602016698148,0.05400597812111475
33,0.0,0.0,0.96,0.5673610313658027,0.9929886833646392,0.45157765401324956,0.45162089583333337,0.5052214820858407,0.5881253530957699,0.33016507457643424,0.12112031708240713,0.1230656072187641,0.05400597812111475
34,0.0,0.0,0.96,0.5681567010879295,0.9926930573331778,0.45337546082142305,0.4631644395833333,0.502996428679716,0.519712766607838,0.3275025759396654,0.12631502082806195,0.12768878462871894,0.05400597812111475
35,0.0,0.0,0.96,0.567674290097993,0.9927011257727173,0.45419158437982315,0.46346142083333336,0.4995436561675587,0.5173561120026282,0.32337393741481735,0.12500063681396034,0.12543823197582657,0.05400597812111475
36,0.0,0.0,0.96,0.5623967551798629,0.9933228471638935,0.4519900098370437,0.47087211250000005,0.4898084738106376,0.5766336589166418,0.31291424806422513,0.1329463768681999,0.13167557222838938,0.05400597812111475
